id,no_jobs,no_machines,objective,type,pt_sd,mean_sd_per_machine,mean_sd_per_job,mean_skew_per_machine,mean_skew_per_job,mean_kurt_per_machine,mean_kurt_per_job
209,200,40,FLOWTIME,PERM,28.774233948621838,28.834734328138296,8.30003432789268,0.02127907694637394,0.02148677879212873,0.11461913863860115,-0.5116589404884672
213,200,40,MAKESPAN,NOWAIT,28.774233948621838,28.834734328138296,8.30003432789268,0.02127907694637394,0.02148677879212873,-0.0550004844956018,0.06303288416295437
214,200,40,MAKESPAN,NOWAIT,28.774233948621838,28.834734328138296,8.30003432789268,0.02127907694637394,0.02148677879212873,-0.03993612635616815,-0.13369424899907076
215,200,40,MAKESPAN,PERM,28.774233948621838,28.834734328138296,8.30003432789268,0.02127907694637394,0.02148677879212873,0.02742913416741689,-0.4274056956213106
217,50,20,FLOWTIME,NOIDLE,26.649190769093348,8.647673639150161,27.204843275922983,-0.04709694047658192,-0.13920563503791897,-0.46489221646286155,-0.18248291101816075
218,50,20,FLOWTIME,NOIDLE,26.649190769093348,8.647673639150161,27.204843275922983,-0.04709694047658192,-0.13920563503791897,0.01277633780948594,-0.4005440426446209
219,50,20,FLOWTIME,NOWAIT,26.649190769093348,8.647673639150161,27.204843275922983,-0.04709694047658192,-0.13920563503791897,-0.16788934430341676,-0.7269397869765194
220,50,20,FLOWTIME,NOWAIT,26.649190769093348,8.647673639150161,27.204843275922983,-0.04709694047658192,-0.13920563503791897,-0.04066757811738534,-0.3413141364016657
221,50,20,FLOWTIME,PERM,26.649190769093348,8.647673639150161,27.204843275922983,-0.04709694047658192,-0.13920563503791897,-0.5203083714130797,-1.2763459921858342
222,50,20,FLOWTIME,PERM,26.649190769093348,8.647673639150161,27.204843275922983,-0.04709694047658192,-0.13920563503791897,-0.3215449109270793,-0.7557929670935181
223,50,20,MAKESPAN,NOIDLE,26.649190769093348,8.647673639150161,27.204843275922983,-0.04709694047658192,-0.13920563503791897,-0.9569819810396691,-0.5955061774842004
224,50,20,MAKESPAN,NOIDLE,26.649190769093348,8.647673639150161,27.204843275922983,-0.04709694047658192,-0.13920563503791897,-0.4109274207757591,-0.0036388801035502267
225,50,20,MAKESPAN,NOWAIT,26.649190769093348,8.647673639150161,27.204843275922983,-0.04709694047658192,-0.13920563503791897,-0.7686491100793762,-0.7300651175944542
226,50,20,MAKESPAN,NOWAIT,26.649190769093348,8.647673639150161,27.204843275922983,-0.04709694047658192,-0.13920563503791897,-0.3493483390687391,0.3485552461935197
228,50,20,MAKESPAN,PERM,26.649190769093348,8.647673639150161,27.204843275922983,-0.04709694047658192,-0.13920563503791897,-0.24841951610681887,-0.5592340727018311
229,100,20,FLOWTIME,NOIDLE,27.436903472273794,8.496177683790215,28.022063065620873,-0.012030937935318939,-0.17992212320619647,-1.1267623680314718,-0.15475319196897744
231,100,20,FLOWTIME,NOWAIT,27.436903472273794,8.496177683790215,28.022063065620873,-0.012030937935318939,-0.17992212320619647,0.07570031639685366,-0.0011444098781412764
232,100,20,FLOWTIME,NOWAIT,27.436903472273794,8.496177683790215,28.022063065620873,-0.012030937935318939,-0.17992212320619647,0.2322651349491504,0.10550753991268551
233,100,20,FLOWTIME,PERM,27.436903472273794,8.496177683790215,28.022063065620873,-0.012030937935318939,-0.17992212320619647,-0.489758992829532,-0.19665332340946354
234,100,20,FLOWTIME,PERM,27.436903472273794,8.496177683790215,28.022063065620873,-0.012030937935318939,-0.17992212320619647,-0.6249807197009378,-0.3981974459234106
235,100,20,MAKESPAN,NOIDLE,27.436903472273794,8.496177683790215,28.022063065620873,-0.012030937935318939,-0.17992212320619647,-0.35492622474305546,-0.0949596333202489
236,100,20,MAKESPAN,NOIDLE,27.436903472273794,8.496177683790215,28.022063065620873,-0.012030937935318939,-0.17992212320619647,-0.3952234875135887,-0.5150458946134476
237,100,20,MAKESPAN,NOWAIT,27.436903472273794,8.496177683790215,28.022063065620873,-0.012030937935318939,-0.17992212320619647,0.2378388556657977,-0.7754685038404074
238,100,20,MAKESPAN,NOWAIT,27.436903472273794,8.496177683790215,28.022063065620873,-0.012030937935318939,-0.17992212320619647,-0.7890277250834276,-0.49847982188870343
239,100,20,MAKESPAN,PERM,27.436903472273794,8.496177683790215,28.022063065620873,-0.012030937935318939,-0.17992212320619647,-0.34654999618903476,-0.31662821315311696
240,100,20,MAKESPAN,PERM,27.436903472273794,8.496177683790215,28.022063065620873,-0.012030937935318939,-0.17992212320619647,-0.4704669939488324,-0.29306058070694463
241,100,40,FLOWTIME,NOIDLE,28.032610669554582,8.338959588325825,28.333723713063673,0.06356554943371563,0.12471915254313788,0.037069834900216606,-0.36549368850702174
242,100,40,FLOWTIME,NOIDLE,28.032610669554582,8.338959588325825,28.333723713063673,0.06356554943371563,0.12471915254313788,-0.8766347768772255,-0.5557682101229438
243,100,40,FLOWTIME,NOWAIT,28.032610669554582,8.338959588325825,28.333723713063673,0.06356554943371563,0.12471915254313788,-0.3620170572041242,0.10527836700871591
244,100,40,FLOWTIME,NOWAIT,28.032610669554582,8.338959588325825,28.333723713063673,0.06356554943371563,0.12471915254313788,0.22032133537956924,-0.30266291570712395
245,100,40,FLOWTIME,PERM,28.032610669554582,8.338959588325825,28.333723713063673,0.06356554943371563,0.12471915254313788,-0.03633448444502787,-0.9206904253004401
246,100,40,FLOWTIME,PERM,28.032610669554582,8.338959588325825,28.333723713063673,0.06356554943371563,0.12471915254313788,0.10820508804858775,-0.30891036976182334
247,100,40,MAKESPAN,NOIDLE,28.032610669554582,8.338959588325825,28.333723713063673,0.06356554943371563,0.12471915254313788,-0.3857919516083697,-0.01672639761866978
248,100,40,MAKESPAN,NOIDLE,28.032610669554582,8.338959588325825,28.333723713063673,0.06356554943371563,0.12471915254313788,-0.44002424735953377,0.38071322199865554
249,100,40,MAKESPAN,NOWAIT,28.032610669554582,8.338959588325825,28.333723713063673,0.06356554943371563,0.12471915254313788,-0.8556710378338639,-0.45187239321300776
250,100,40,MAKESPAN,NOWAIT,28.032610669554582,8.338959588325825,28.333723713063673,0.06356554943371563,0.12471915254313788,0.4281732211079566,-0.5687793263877151
252,100,40,MAKESPAN,PERM,28.032610669554582,8.338959588325825,28.333723713063673,0.06356554943371563,0.12471915254313788,0.13004947562328067,0.07306470700834619
253,200,20,FLOWTIME,NOIDLE,28.126816656689606,8.30268939703623,28.745813593055818,-0.07889575740011665,-0.13758169210614157,-0.3326404283406698,-0.3938480205441304
255,200,20,FLOWTIME,NOWAIT,28.126816656689606,8.30268939703623,28.745813593055818,-0.07889575740011665,-0.13758169210614157,-0.4449627051718591,-0.5138633225794695
257,200,20,FLOWTIME,PERM,28.126816656689606,8.30268939703623,28.745813593055818,-0.07889575740011665,-0.13758169210614157,-0.3198443334844484,-0.3204612814040077
260,200,20,MAKESPAN,NOIDLE,28.126816656689606,8.30268939703623,28.745813593055818,-0.07889575740011665,-0.13758169210614157,-0.5812805342615187,-0.34560975687541967
262,200,20,MAKESPAN,NOWAIT,28.126816656689606,8.30268939703623,28.745813593055818,-0.07889575740011665,-0.13758169210614157,-0.10201297835043997,-0.04866395802565419
263,200,20,MAKESPAN,PERM,28.126816656689606,8.30268939703623,28.745813593055818,-0.07889575740011665,-0.13758169210614157,-1.1462165080084006,-0.29189744912806864
264,200,20,MAKESPAN,PERM,28.126816656689606,8.30268939703623,28.745813593055818,-0.07889575740011665,-0.13758169210614157,0.09326810098654924,-0.617233252438805
265,200,40,FLOWTIME,NOIDLE,27.73692104546766,8.51907988261307,28.035735514418107,0.08660350372397184,0.07985157623835103,0.32451399623750227,-0.01968749529810863
267,200,40,FLOWTIME,NOWAIT,27.73692104546766,8.51907988261307,28.035735514418107,0.08660350372397184,0.07985157623835103,-0.6238882428769702,-0.2644043953486376
268,200,40,FLOWTIME,NOWAIT,27.73692104546766,8.51907988261307,28.035735514418107,0.08660350372397184,0.07985157623835103,-0.154713849008097,-0.22876993295367937
269,200,40,FLOWTIME,PERM,27.73692104546766,8.51907988261307,28.035735514418107,0.08660350372397184,0.07985157623835103,-0.6279953334897981,-0.5762645867229891
270,200,40,FLOWTIME,PERM,27.73692104546766,8.51907988261307,28.035735514418107,0.08660350372397184,0.07985157623835103,-0.5648463472771783,-0.6681338876124384
271,200,40,MAKESPAN,NOIDLE,27.73692104546766,8.51907988261307,28.035735514418107,0.08660350372397184,0.07985157623835103,0.10033996020371776,-0.75959576812839
272,200,40,MAKESPAN,NOIDLE,27.73692104546766,8.51907988261307,28.035735514418107,0.08660350372397184,0.07985157623835103,-0.5001042972810512,-0.6270021718405092
273,200,40,MAKESPAN,NOWAIT,27.73692104546766,8.51907988261307,28.035735514418107,0.08660350372397184,0.07985157623835103,-0.08891486560472878,-0.8950086295968354
274,200,40,MAKESPAN,NOWAIT,27.73692104546766,8.51907988261307,28.035735514418107,0.08660350372397184,0.07985157623835103,-0.3726930056317484,0.11817201650444444
275,200,40,MAKESPAN,PERM,27.73692104546766,8.51907988261307,28.035735514418107,0.08660350372397184,0.07985157623835103,-0.0013248026737286245,-0.2819171717438492
276,200,40,MAKESPAN,PERM,27.73692104546766,8.51907988261307,28.035735514418107,0.08660350372397184,0.07985157623835103,-0.9922730916666724,0.4854349841478566
277,50,20,FLOWTIME,NOIDLE,28.291612725056513,28.278089614036624,28.10549567182706,0.003526559677801877,0.0018220291142825333,-0.6727746686732077,-0.3063546639171611
279,50,20,FLOWTIME,NOWAIT,28.291612725056513,28.278089614036624,28.10549567182706,0.003526559677801877,0.0018220291142825333,0.34566029643907886,-0.2660306075750221
280,50,20,FLOWTIME,NOWAIT,28.291612725056513,28.278089614036624,28.10549567182706,0.003526559677801877,0.0018220291142825333,-0.27791347885575507,-0.2621364386392063
281,50,20,FLOWTIME,PERM,28.291612725056513,28.278089614036624,28.10549567182706,0.003526559677801877,0.0018220291142825333,-0.264487912780288,-0.6741081061555357
282,50,20,FLOWTIME,PERM,28.291612725056513,28.278089614036624,28.10549567182706,0.003526559677801877,0.0018220291142825333,-0.2334108229735649,0.2355304418716297
283,50,20,MAKESPAN,NOIDLE,28.291612725056513,28.278089614036624,28.10549567182706,0.003526559677801877,0.0018220291142825333,-0.871174765402507,-1.1069682061143415
284,50,20,MAKESPAN,NOIDLE,28.291612725056513,28.278089614036624,28.10549567182706,0.003526559677801877,0.0018220291142825333,-1.0783890953701916,-0.4585476497846028
285,50,20,MAKESPAN,NOWAIT,28.291612725056513,28.278089614036624,28.10549567182706,0.003526559677801877,0.0018220291142825333,-0.7657272656768823,-0.5961805778342024
286,50,20,MAKESPAN,NOWAIT,28.291612725056513,28.278089614036624,28.10549567182706,0.003526559677801877,0.0018220291142825333,0.17511452524963467,-0.5222499057414431
287,50,20,MAKESPAN,PERM,28.291612725056513,28.278089614036624,28.10549567182706,0.003526559677801877,0.0018220291142825333,0.4300369575228515,-0.4430668563785844
288,50,20,MAKESPAN,PERM,28.291612725056513,28.278089614036624,28.10549567182706,0.003526559677801877,0.0018220291142825333,-0.5006447479292654,-1.0034376395085522
289,100,20,FLOWTIME,NOIDLE,28.284629857743624,28.271010983899686,28.060162323965944,0.010059503544185498,0.0097395449152278,-0.5238238328847937,-0.7598606450431638
291,100,20,FLOWTIME,NOWAIT,28.284629857743624,28.271010983899686,28.060162323965944,0.010059503544185498,0.0097395449152278,-0.9959716035205513,0.17843828726420016
294,100,20,FLOWTIME,PERM,28.284629857743624,28.271010983899686,28.060162323965944,0.010059503544185498,0.0097395449152278,0.9885928515707533,-0.815755790222155
296,100,20,MAKESPAN,NOIDLE,28.284629857743624,28.271010983899686,28.060162323965944,0.010059503544185498,0.0097395449152278,-0.24378651814331623,0.10818758433525955
297,100,20,MAKESPAN,NOWAIT,28.284629857743624,28.271010983899686,28.060162323965944,0.010059503544185498,0.0097395449152278,-0.5542896382076269,-0.6694571289925952
298,100,20,MAKESPAN,NOWAIT,28.284629857743624,28.271010983899686,28.060162323965944,0.010059503544185498,0.0097395449152278,0.08600402661386118,-0.2910413860720522
299,100,20,MAKESPAN,PERM,28.284629857743624,28.271010983899686,28.060162323965944,0.010059503544185498,0.0097395449152278,-0.5380587875850925,-0.5593126774335158
301,100,40,FLOWTIME,NOIDLE,28.355410490030543,28.315795323488892,28.300875740498707,6.539736743282857e-4,-1.9715216169982054e-5,-0.009053138959303325,-0.21237631326099393
303,100,40,FLOWTIME,NOWAIT,28.355410490030543,28.315795323488892,28.300875740498707,6.539736743282857e-4,-1.9715216169982054e-5,-0.7285342265055302,-0.2419152620919625
305,100,40,FLOWTIME,PERM,28.355410490030543,28.315795323488892,28.300875740498707,6.539736743282857e-4,-1.9715216169982054e-5,-0.46647988645666033,0.12418510016060977
306,100,40,FLOWTIME,PERM,28.355410490030543,28.315795323488892,28.300875740498707,6.539736743282857e-4,-1.9715216169982054e-5,0.2796075081330603,-0.49108660494284306
307,100,40,MAKESPAN,NOIDLE,28.355410490030543,28.315795323488892,28.300875740498707,6.539736743282857e-4,-1.9715216169982054e-5,-0.629013028465283,0.42908522500253493
308,100,40,MAKESPAN,NOIDLE,28.355410490030543,28.315795323488892,28.300875740498707,6.539736743282857e-4,-1.9715216169982054e-5,0.16725817675943394,-0.5275149438294711
311,100,40,MAKESPAN,PERM,28.355410490030543,28.315795323488892,28.300875740498707,6.539736743282857e-4,-1.9715216169982054e-5,-0.4385774895514283,-0.14359045669192533
312,100,40,MAKESPAN,PERM,28.355410490030543,28.315795323488892,28.300875740498707,6.539736743282857e-4,-1.9715216169982054e-5,-0.009266999034817544,-0.3138860655774542
313,200,20,FLOWTIME,NOIDLE,28.259019411628305,28.2517591618081,28.111062539492032,0.008117940778639256,0.00905957835166751,0.8209580382766505,-0.11295150966509822
314,200,20,FLOWTIME,NOIDLE,28.259019411628305,28.2517591618081,28.111062539492032,0.008117940778639256,0.00905957835166751,0.23697256417105966,-0.02775088331176205
315,200,20,FLOWTIME,NOWAIT,28.259019411628305,28.2517591618081,28.111062539492032,0.008117940778639256,0.00905957835166751,0.15025030823588195,-0.19847342262010095
316,200,20,FLOWTIME,NOWAIT,28.259019411628305,28.2517591618081,28.111062539492032,0.008117940778639256,0.00905957835166751,0.22901208491476135,-0.34984137965981443
317,200,20,FLOWTIME,PERM,28.259019411628305,28.2517591618081,28.111062539492032,0.008117940778639256,0.00905957835166751,-0.49533867056092395,-0.1167556956763989
318,200,20,FLOWTIME,PERM,28.259019411628305,28.2517591618081,28.111062539492032,0.008117940778639256,0.00905957835166751,-0.9374784654416897,-0.7376471081380829
319,200,20,MAKESPAN,NOIDLE,28.259019411628305,28.2517591618081,28.111062539492032,0.008117940778639256,0.00905957835166751,-0.08968712172640908,-0.29636579014390135
320,200,20,MAKESPAN,NOIDLE,28.259019411628305,28.2517591618081,28.111062539492032,0.008117940778639256,0.00905957835166751,-1.006632622122737,0.0560612573700573
321,200,20,MAKESPAN,NOWAIT,28.259019411628305,28.2517591618081,28.111062539492032,0.008117940778639256,0.00905957835166751,-0.45692035328816427,-0.1229871425673825
323,200,20,MAKESPAN,PERM,28.259019411628305,28.2517591618081,28.111062539492032,0.008117940778639256,0.00905957835166751,-0.05940099667342683,0.5530116904365894
324,200,20,MAKESPAN,PERM,28.259019411628305,28.2517591618081,28.111062539492032,0.008117940778639256,0.00905957835166751,-0.22617927836077945,0.3933415564473242
325,200,40,FLOWTIME,NOIDLE,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,0.0066221149492452,-0.20291793037702194
326,200,40,FLOWTIME,NOIDLE,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,-0.2953079459496501,0.2192325830482265
327,200,40,FLOWTIME,NOWAIT,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,-0.17537202303909374,-0.08985199035424195
328,200,40,FLOWTIME,NOWAIT,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,-0.22710205829761757,-0.7036143119284113
329,200,40,FLOWTIME,PERM,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,0.011421557560119255,0.07600313545048423
330,200,40,FLOWTIME,PERM,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,-0.5944933074591345,-0.3698856448643271
331,200,40,MAKESPAN,NOIDLE,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,0.20332456148609815,-0.5597240339390941
332,200,40,MAKESPAN,NOIDLE,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,-0.2847583715542461,-0.7277696022664142
333,200,40,MAKESPAN,NOWAIT,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,-1.3221398648572982,-0.09228779723998587
334,200,40,MAKESPAN,NOWAIT,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,-0.2720365620269091,-1.0581807280843865
335,200,40,MAKESPAN,PERM,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,-0.3978842160533959,0.1696734971027693
336,200,40,MAKESPAN,PERM,28.302654227239493,28.29215292887571,28.21579328024453,0.002423826430221751,0.0025070556875829543,-0.3345601469237736,-0.431529219077552
337,100,20,FLOWTIME,NOIDLE,28.675993192294726,28.438281933557338,28.682896199360098,0.003195515463549672,0.006194053686810537,-0.7414873139645561,-0.4519528923075195
338,100,20,FLOWTIME,NOIDLE,28.675993192294726,28.438281933557338,28.682896199360098,0.003195515463549672,0.006194053686810537,-0.46724611728034143,0.08657410223708192
339,100,20,FLOWTIME,NOWAIT,28.675993192294726,28.438281933557338,28.682896199360098,0.003195515463549672,0.006194053686810537,0.3062320218310356,0.11315835962603218
340,100,20,FLOWTIME,NOWAIT,28.675993192294726,28.438281933557338,28.682896199360098,0.003195515463549672,0.006194053686810537,-0.40817403119463064,-0.4410831734232907
341,100,20,FLOWTIME,PERM,28.675993192294726,28.438281933557338,28.682896199360098,0.003195515463549672,0.006194053686810537,-0.20636198800833147,-0.1804058660523275
343,100,20,MAKESPAN,NOIDLE,28.675993192294726,28.438281933557338,28.682896199360098,0.003195515463549672,0.006194053686810537,-0.7897539594001367,-0.25659243561706424
344,100,20,MAKESPAN,NOIDLE,28.675993192294726,28.438281933557338,28.682896199360098,0.003195515463549672,0.006194053686810537,-1.0061769965593192,-0.33745544203355127
345,100,20,MAKESPAN,NOWAIT,28.675993192294726,28.438281933557338,28.682896199360098,0.003195515463549672,0.006194053686810537,-0.24194143076734545,-0.2823036695575927
346,100,20,MAKESPAN,NOWAIT,28.675993192294726,28.438281933557338,28.682896199360098,0.003195515463549672,0.006194053686810537,0.09077583304800937,-0.873660225228253
347,100,20,MAKESPAN,PERM,28.675993192294726,28.438281933557338,28.682896199360098,0.003195515463549672,0.006194053686810537,-1.3159736705305098,0.41918428594130663
348,100,20,MAKESPAN,PERM,28.675993192294726,28.438281933557338,28.682896199360098,0.003195515463549672,0.006194053686810537,0.029244209549734813,-0.24515075381596693
349,100,40,FLOWTIME,NOIDLE,28.53045449911447,28.405287799784375,28.554006921670656,-0.005754118390741195,-0.006942536322434308,-0.3810709426809423,-0.5083799272798643
350,100,40,FLOWTIME,NOIDLE,28.53045449911447,28.405287799784375,28.554006921670656,-0.005754118390741195,-0.006942536322434308,-0.9574620655069391,-1.5988042324270786
351,100,40,FLOWTIME,NOWAIT,28.53045449911447,28.405287799784375,28.554006921670656,-0.005754118390741195,-0.006942536322434308,-0.1919270752980353,-0.35506508251534863
352,100,40,FLOWTIME,NOWAIT,28.53045449911447,28.405287799784375,28.554006921670656,-0.005754118390741195,-0.006942536322434308,0.06681010275353938,-1.1129025131128252
353,100,40,FLOWTIME,PERM,28.53045449911447,28.405287799784375,28.554006921670656,-0.005754118390741195,-0.006942536322434308,-0.47362288086329063,-0.16988044900211774
354,100,40,FLOWTIME,PERM,28.53045449911447,28.405287799784375,28.554006921670656,-0.005754118390741195,-0.006942536322434308,0.16893409321029815,0.16105877685351122
355,100,40,MAKESPAN,NOIDLE,28.53045449911447,28.405287799784375,28.554006921670656,-0.005754118390741195,-0.006942536322434308,-0.43987667204184033,-0.05590988954949682
356,100,40,MAKESPAN,NOIDLE,28.53045449911447,28.405287799784375,28.554006921670656,-0.005754118390741195,-0.006942536322434308,-0.32399528912735615,0.29327415067546025
357,100,40,MAKESPAN,NOWAIT,28.53045449911447,28.405287799784375,28.554006921670656,-0.005754118390741195,-0.006942536322434308,-0.08459955031524628,-0.3447761695526146
359,100,40,MAKESPAN,PERM,28.53045449911447,28.405287799784375,28.554006921670656,-0.005754118390741195,-0.006942536322434308,-0.27536583554789434,-0.5602975408645997
360,100,40,MAKESPAN,PERM,28.53045449911447,28.405287799784375,28.554006921670656,-0.005754118390741195,-0.006942536322434308,-0.359488895965312,-0.7472178269291636
361,200,20,FLOWTIME,NOIDLE,28.55205771034857,28.34152489929523,28.556075266396824,0.006990638298706702,0.007538529159773819,-0.4268567867369467,-0.2571495125269271
362,200,20,FLOWTIME,NOIDLE,28.55205771034857,28.34152489929523,28.556075266396824,0.006990638298706702,0.007538529159773819,-0.5469806978167877,0.3308603358550067
363,200,20,FLOWTIME,NOWAIT,28.55205771034857,28.34152489929523,28.556075266396824,0.006990638298706702,0.007538529159773819,0.2539844042999433,-0.45756126707941086
364,200,20,FLOWTIME,NOWAIT,28.55205771034857,28.34152489929523,28.556075266396824,0.006990638298706702,0.007538529159773819,-0.4028873955854147,0.1505119621467735
365,200,20,FLOWTIME,PERM,28.55205771034857,28.34152489929523,28.556075266396824,0.006990638298706702,0.007538529159773819,-1.0445966460914466,-0.04591757230245848
367,200,20,MAKESPAN,NOIDLE,28.55205771034857,28.34152489929523,28.556075266396824,0.006990638298706702,0.007538529159773819,-0.4750034530901376,-0.0339338935704096
368,200,20,MAKESPAN,NOIDLE,28.55205771034857,28.34152489929523,28.556075266396824,0.006990638298706702,0.007538529159773819,-0.08094773805912418,-0.4555729978630666
371,200,20,MAKESPAN,PERM,28.55205771034857,28.34152489929523,28.556075266396824,0.006990638298706702,0.007538529159773819,-1.0054798890035406,0.14790909753060558
372,200,20,MAKESPAN,PERM,28.55205771034857,28.34152489929523,28.556075266396824,0.006990638298706702,0.007538529159773819,-1.2194911292599466,-0.7284155256885271
373,200,40,FLOWTIME,NOIDLE,28.537984980759024,28.43109556117136,28.54187909424917,0.004961335881061224,0.0050851055561371185,0.22941769637096923,0.028388214052438656
374,200,40,FLOWTIME,NOIDLE,28.537984980759024,28.43109556117136,28.54187909424917,0.004961335881061224,0.0050851055561371185,-0.19288859872371672,-0.7406179728560338
375,200,40,FLOWTIME,NOWAIT,28.537984980759024,28.43109556117136,28.54187909424917,0.004961335881061224,0.0050851055561371185,-0.549327309913917,-0.288634586863868
376,200,40,FLOWTIME,NOWAIT,28.537984980759024,28.43109556117136,28.54187909424917,0.004961335881061224,0.0050851055561371185,-0.46507982063175957,0.46163078542530905
377,200,40,FLOWTIME,PERM,28.537984980759024,28.43109556117136,28.54187909424917,0.004961335881061224,0.0050851055561371185,-0.6240395766679439,-0.22064745876557668
378,200,40,FLOWTIME,PERM,28.537984980759024,28.43109556117136,28.54187909424917,0.004961335881061224,0.0050851055561371185,-1.1372075048986225,-0.9756311540686825
380,200,40,MAKESPAN,NOIDLE,28.537984980759024,28.43109556117136,28.54187909424917,0.004961335881061224,0.0050851055561371185,-0.24440550911902714,-0.12209008625457547
381,200,40,MAKESPAN,NOWAIT,28.537984980759024,28.43109556117136,28.54187909424917,0.004961335881061224,0.0050851055561371185,0.4805595084312317,0.2551521799974161
382,200,40,MAKESPAN,NOWAIT,28.537984980759024,28.43109556117136,28.54187909424917,0.004961335881061224,0.0050851055561371185,-0.6787283306617827,0.07204613324456967
383,200,40,MAKESPAN,PERM,28.537984980759024,28.43109556117136,28.54187909424917,0.004961335881061224,0.0050851055561371185,-0.6269744027847997,-0.9848521370260206
384,200,40,MAKESPAN,PERM,28.537984980759024,28.43109556117136,28.54187909424917,0.004961335881061224,0.0050851055561371185,-0.37613612833346677,-0.723788429061308
385,50,20,FLOWTIME,NOIDLE,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,-0.12575528635656136,-0.5144763152919184
386,50,20,FLOWTIME,NOIDLE,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,-0.4293027556385067,-0.0930361327835326
387,50,20,FLOWTIME,NOWAIT,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,-0.02479334121530543,-1.067391871774771
388,50,20,FLOWTIME,NOWAIT,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,-0.3075759480349618,-1.3169274122292836
389,50,20,FLOWTIME,PERM,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,-0.5118582315464297,-0.13459869197277863
390,50,20,FLOWTIME,PERM,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,-0.24274081351213025,-0.3908772189760145
391,50,20,MAKESPAN,NOIDLE,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,0.0868154342073909,-0.8140042452170799
392,50,20,MAKESPAN,NOIDLE,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,0.3140424141915484,-0.47841850447491197
393,50,20,MAKESPAN,NOWAIT,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,-0.754379993403095,-0.7688520226794496
394,50,20,MAKESPAN,NOWAIT,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,-0.7180445557190039,-0.7515439663191674
395,50,20,MAKESPAN,PERM,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,-0.03872294648734499,-0.515718140652567
396,50,20,MAKESPAN,PERM,28.51951900186928,28.133941352247437,28.546168584008772,0.0037647174933256385,0.002169663112064957,-0.673305450943035,-0.08114180383754271
